,index,id,title,rating,user
19479,18,34,"The Fellowship of the Ring (The Lord of the Rings, #1)",4,3464
19480,19,865,The Alchemist,4,3464
19481,0,32499,The Pelican Brief,4,3465
19482,1,4894,Who Moved My Cheese?,3,3465
19483,2,781844,On Death and Dying,4,3465
19484,3,36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,4,3465
19485,4,68783,"Girl, Interrupted",4,3465
19486,5,7603,Reading Lolita in Tehran: A Memoir in Books,4,3465
19487,6,12691,Marley and Me: Life and Love With the World's Worst Dog,3,3465
19488,7,6900,Tuesdays with Morrie,4,3465
19489,8,1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,4,3465
19490,9,48855,The Diary of a Young Girl,4,3465
19491,10,8442457,Gone Girl,5,3465
19492,11,930,Memoirs of a Geisha,5,3465
19493,12,19501,"Eat, Pray, Love",4,3465
19494,13,13330837,I'd Like to Apologize to Every Teacher I Ever Had: My Year as a Rookie Teacher at Northeast High,0,3465
19495,14,13330601,The Richest Woman in America: The Life and Times of Hetty Green,0,3465
19496,15,13497818,The Casual Vacancy,0,3465
19497,0,184834,"La sombra del viento (El cementerio de los libros olvidados, #1)",5,3466
19498,0,10138670,About to Die: How News Images Move the Public,0,3467
19499,1,17238,Dracula,0,3467
19500,2,50165,Jane Eyre,0,3467
19501,0,43708884,"The Boy, the Mole, the Fox and the Horse",0,3468
19502,1,43822820,The Family Upstairs,5,3468
19503,2,30753651,I Found You,0,3468
19504,3,35297426,Then She Was Gone,5,3468
19505,4,42087009,Tell Me Your Secret,5,3468
19506,5,45689834,"The Rabbit Hunter (Joona Linna, #6)",0,3468
19507,6,35513277,The Man I Think I Know,0,3468
19508,7,36212848,The Other Woman,0,3468
19509,8,34189556,The Wife Between Us,0,3468
19510,9,23125266,I Let You Go,0,3468
19511,10,22371981,V C Andrews (Complete Set Casteel Series) (5) Web of Dreams ~ Gates of Paradise ~ Fallen Hearts ~ Dark Angel ~ Heaven (1 2 3 4 5),5,3468
19512,11,372284,Pearl in the Mist,5,3468
19513,12,755299,"Web of Dreams (Casteel, #5)",5,3468
19514,13,659622,"Garden of Shadows (Dollanganger, #5)",5,3468
19515,14,43448,"Flowers in the Attic (Dollanganger, #1)",5,3468
19516,15,397431,"Three Complete Novels: Heaven, Dawn, Ruby",5,3468
19517,16,3060776,Virginia Andrews Box Set - A,5,3468
19518,17,2270120,"Dollanganger Boxed Set: Flowers in the Attic / If There Be Thorns / Petals on the Wind / Seeds of Yesterday / Garden of Shadows(Dollanganger, prequel-4",5,3468
19519,18,36303749,Happy: The Journal: A chance to write joy into every day and let go of perfect,0,3468
19520,19,36583266,Calm: Working through life's daily stresses to find a peaceful centre,0,3468
19521,0,9602,Palm Sunday: An Autobiographical Collage,3,3469
19522,1,7437,Naked Lunch,4,3469
19523,2,6998772,The Hanging at Leadville/Firefall,4,3469
19524,3,10664113,"A Dance with Dragons (A Song of Ice and Fire, #5)",5,3469
19525,4,13497,"A Feast for Crows (A Song of Ice and Fire, #4)",3,3469
19526,5,62291,"A Storm of Swords (A Song of Ice and Fire, #3)",4,3469
19527,6,10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",5,3469
19528,7,13496,"A Game of Thrones (A Song of Ice and Fire, #1)",5,3469
19529,8,9875493,2030: The Real Story of What Happens to America,5,3469
19530,9,15755425,Nirvana Effect,5,3469
19531,10,9595,"Slapstick, or Lonesome No More!",5,3469
19532,11,9597,Player Piano,5,3469
19533,12,4985,Welcome to the Monkey House,5,3469
19534,13,4982,The Sirens of Titan,5,3469
19535,14,4980,Breakfast of Champions,5,3469
19536,15,135479,Cat's Cradle,5,3469
19537,16,4981,Slaughterhouse-Five,5,3469
19538,0,23398840,"Broken Promise (Promise Falls, #1)",5,3470
19539,1,18404248,That Night,4,3470
19540,2,18693753,Dear Daughter,4,3470
19541,3,22609317,Luckiest Girl Alive,4,3470
19542,4,22557272,The Girl on the Train,5,3470
19543,5,4671,The Great Gatsby,4,3470
19544,6,2657,To Kill a Mockingbird,4,3470
19545,7,27400051,Antholocaust,0,3470
19546,8,19288043,Gone Girl,0,3470
19547,0,7999986,Stenbeck: Ett reportage om det virtuella bruket,0,3471
19548,0,56728,"You Are Special (Wemmicksville, #1)",0,3472
19549,0,16097874,Lady Susan,0,3473
19550,1,9742,The Audacity of Hope: Thoughts on Reclaiming the American Dream,0,3473
19551,2,13912,A Beautiful Mind,0,3473
19552,3,48855,The Diary of a Young Girl,4,3473
19553,0,41721428,Can't Hurt Me: Master Your Mind and Defy the Odds,0,3474
19554,1,53824396,Unreported Truths about COVID-19 and Lockdowns: Part 1: Introduction and Death Counts and Estimates,0,3474
19555,2,13019544,Unhooked: How to Quit Anything,0,3474
19556,3,35534084,The Easy Anti Inflammatory Diet: Fast and Simple Recipes for the 15 Best Anti-Inflammatory Foods,0,3474
19557,4,44318414,The Dutch House,0,3474
19558,5,164404,"Shine On, Bright and Dangerous Object",0,3474
19559,6,40815329,"The Abstinence Myth: A New Approach for Overcoming Addiction Without Shame, Judgment, Or Rules",0,3474
19560,7,13573425,May Cause Miracles: A 40-Day Guidebook of Subtle Shifts for Radical Change and Unlimited Happiness,0,3474
19561,8,12471186,The Getaway Car: A Practical Memoir About Writing and Life,0,3474
19562,9,39927096,Less,0,3474
19563,10,11466,This Boy's Life,0,3474
19564,11,6118173,Dr. A's Habits of Health: The path to permanent Weight Control and Optimal Health,0,3474
19565,12,36474763,Nothing Good Can Come from This,0,3474
19566,13,23692271,Sapiens: A Brief History of Humankind,0,3474
19567,14,292706,Monkey Beach,0,3474
19568,15,139253,The House on Mango Street,0,3474
19569,16,40109367,Dare to Lead,0,3474
19570,17,23128362,Rewired: A Bold New Approach to Addiction and Recovery,0,3474
19571,18,13152194,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,0,3474
19572,19,12262741,Wild: From Lost to Found on the Pacific Crest Trail,0,3474
19573,0,635844,Child Bride: The Untold Story of Priscilla Beaulieu Presley,4,3477
19574,1,9373606,Lessons From the Mountain,4,3477
19575,2,11870085,The Fault in Our Stars,0,3477
19576,3,18113513,Balancing It All: My Story of Juggling Priorities and Purpose,4,3477
19577,4,18090351,An Unexpected Bride (The Colorado Brides #2),0,3477
19578,5,18176625,An Unexpected Widow (The Colorado Brides #1),0,3477
19579,6,15864802,"Mail Order Margaret (Homespun, #4)",0,3477
19580,7,15833693,Waiting to Be Heard: A Memoir,4,3477
19581,8,20257122,"Finding Me: A Decade of Darkness, a Life Reclaimed - A Memoir of the Cleveland Kidnappings",5,3477
19582,9,5632446,Columbine,5,3477
19583,10,10274651,My Reality,5,3477
19584,11,10766509,The Best of Me,5,3477
19585,12,17287028,My Story,5,3477
19586,13,18113512,Chasing God,0,3477
19587,14,7172323,I Will Carry You: The Sacred Dance of Grief and Joy,0,3477
19588,15,21480930,Gone Girl,0,3477
19589,16,817418,"Once upon a Summer (Seasons of the Heart, #1)",0,3477
19590,17,706254,When Comes the Spring (Canadian West #2),0,3477
19591,18,12460899,Imperfect Justice: Prosecuting Casey Anthony,5,3477
19592,19,14739555,Liberty Belle,4,3477
19593,0,12524593,Celebrity Wedding,0,3478
19594,1,8460524,Padang Bulan,4,3478
19595,2,1376220,Hafalan Shalat Delisa,4,3478
19596,3,1532173,Jendela-Jendela,3,3478
19597,4,1300350,Supernova: Akar,3,3478
19598,5,6765740,Perahu Kertas,5,3478
19599,6,1499340,5 cm,2,3478
19600,7,969177,Ayat-Ayat Cinta,2,3478
19601,8,1362193,Laskar Pelangi,2,3478
19602,9,144832,سه کتاب,3,3478
19603,10,180463,Leadership and Self-Deception: Getting Out of the Box,3,3478
19604,11,134353,I'm OK - You're OK,4,3478
19605,12,6340948,"59 Seconds: Think a Little, Change a Lot",3,3478
19606,13,952,The Five Love Languages of Children,4,3478
19607,14,12290008,Antologi Rasa,5,3478
19608,15,11709037,"You Are Not So Smart: Why You Have Too Many Friends on Facebook, Why Your Memory Is Mostly Fiction, and 46 Other Ways You're Deluding Yourself",0,3478
19609,16,38210,The Art of Happiness,0,3478
19610,17,368593,The 4-Hour Workweek,3,3478
19611,18,8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,0,3478
19612,19,4865,How to Win Friends and Influence People,0,3478
19613,0,10049436,The Single Girl's To-Do List,0,3479
19614,1,162308,Why Men Marry Bitches: A Woman's Guide to Winning Her Man's Heart,0,3479
19615,2,3063499,The Lucky One,0,3479
19616,0,6596,The Four Agreements: A Practical Guide to Personal Freedom,0,3480
19617,1,22382317,The Rosie Effect,0,3480
19618,2,24770,"Uglies (Uglies, #1)",0,3480
19619,3,19405702,Walks Away Woman,0,3480
19620,0,1303,The 48 Laws of Power,0,3481
19621,1,4865,How to Win Friends and Influence People,0,3481
19622,2,7445,The Glass Castle,0,3481
19623,3,9361589,The Night Circus,0,3481
19624,0,8852,Macbeth,3,3483
19625,1,10705,Volkswagen Blues,1,3483
19626,2,695219,"Beware, Princess Elizabeth (Young Royals, #2)",4,3483
19627,3,10089,"Mary, Queen of Scots: Queen Without a Country",4,3483
19628,4,36336,"Patience, Princess Catherine (Young Royals, #4)",4,3483
19629,5,759555,"Mary, Bloody Mary (Young Royals, #1)",4,3483
19630,6,36334,"Doomed Queen Anne (Young Royals, #3)",0,3483
19631,7,3000014,My Lady of Cleves,5,3483
19632,8,111221,The Princes in the Tower,0,3483
19633,9,710909,Three Days: A Mother's Story,5,3483
19634,10,289762,"Third Watch (A.D. Chronicles, #3)",4,3483
19635,11,289767,"First Light (A.D. Chronicles, #1)",0,3483
19636,12,15740629,When Jesus Wept (The Jerusalem Chronicles #1),5,3483
19637,13,84981,Tuck Everlasting,2,3483
19638,14,37435,The Secret Life of Bees,2,3483
19639,15,22628,The Perks of Being a Wallflower,1,3483
19640,16,6148028,"Catching Fire (The Hunger Games, #2)",3,3483
19641,17,4214,Life of Pi,1,3483
19642,18,4671,The Great Gatsby,1,3483
19643,19,48855,The Diary of a Young Girl,2,3483
19644,0,2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",3,3484
19645,1,2657,To Kill a Mockingbird,4,3484
19646,2,630621,The Incredible Hulk: Planet Hulk,3,3484
19647,3,306608,X-Men: Days of Future Past,3,3484
19648,4,105961,"The New Avengers, Volume 1: Breakout",3,3484
19649,5,22469,Wolverine: Origin,4,3484
19650,6,59952,300,3,3484
19651,7,59960,Batman: The Dark Knight Returns,5,3484
19652,8,59980,Batman: Year One,5,3484
19653,9,48855,The Diary of a Young Girl,0,3484
19654,10,12996,Othello,0,3484
19655,0,6688121,Negeri 5 Menara,0,3485
19656,1,12957290,"Sastra Indonesia: Laskar Pelangi, Hadiah Sastra Rancage, Sastra Lampung, Sang Pemimpi, Anak Bajang Menggiring Angin, Badai Pasti Berlalu",0,3485
19657,0,36485213,21 Lessons for the 21st Century,0,3487
19658,1,11060845,De Profundis,0,3487
19659,2,25428891,"Learning to See Creatively: Design, Color, and Composition in Photography",0,3487
19660,3,13529644,Tony Northrup's DSLR Book: How to Create Stunning Digital Photography,0,3487
19661,4,16064673,The Call of the Wild,5,3487
19662,5,20429325,The Spectator Bird,4,3487
19663,6,19478622,Henderson the Rain King,5,3487
19664,7,11072151,The Moviegoer,4,3487
19665,8,19142799,Out of Sheer Rage: In the Shadow of D.H. Lawrence,0,3487
19666,9,19144579,The Campus Trilogy: Changing Places; Small World; Nice Work,4,3487
19667,10,287679,The Interpretation of Dreams,0,3487
19668,11,18517,To the Lighthouse,0,3487
19669,12,37677,The Call of the Wild/White Fang,0,3487
19670,13,2485387,The Complete Short Stories: Volume 1,0,3487
19671,14,32068,Selected Short Stories,0,3487
19672,15,1452644,Bel-Ami,0,3487
19673,16,17876,"Notes from Underground, White Nights, The Dream of a Ridiculous Man, and Selections from The House of the Dead",0,3487
19674,17,655,The Death of Ivan Ilych and Other Stories,0,3487
19675,18,53835,The Age of Innocence,0,3487
19676,19,13548945,Fifty-one Shades: A Parody,0,3487
19677,0,6117055,The Greatest Show on Earth: The Evidence for Evolution,0,3489
19678,1,393733,The Selfish Gene,0,3489
19679,2,871766,The God Delusion,0,3489
19680,0,45046796,"A Bad Day for Sunshine (Sunshine Vicram, #1)",0,3492
19681,1,32283133,"Origin (Robert Langdon, #5)",0,3492
19682,2,40097951,The Silent Patient,0,3492
19683,3,31111139,The Chemist,0,3492
19684,4,14568987,The Art Forger,0,3492
19685,5,43225180,Verity,0,3492
19686,6,46212909,"A Conspiracy of Bones (Temperance Brennan, #19)",0,3492
19687,7,7295743,"Now Eat This!: 150 of America's Favorite Comfort Foods, All Under 350 Calories",4,3492
19688,8,16101128,"The 5th Wave (The 5th Wave, #1)",0,3492
19689,9,7046510,Veil of Night,0,3492
19690,10,27695,Nine Coaches Waiting,0,3492
19691,11,72623,Dream Man,0,3492
19692,12,30980818,"Eleventh Grave in Moonlight (Charley Davidson, #11)",0,3492
19693,13,48203,The Professor's House,0,3492
19694,14,6261189,"Unholy Ghosts (Downside Ghosts, #1)",0,3492
19695,15,763852,The Complete Cooking Light Cookbook,0,3492
19696,16,905451,"Haunted Ground (Nora Gavin, #1)",0,3492
19697,17,64863,"A is for Alibi (Kinsey Millhone, #1)",0,3492
19698,18,177076,"The Meaning of Night (The Meaning of Night, #1)",0,3492
19699,19,77520,"Miss Julia Speaks Her Mind (Miss Julia, #1)",0,3492
19700,0,13345975,"Avoiding Commitment (Avoiding, #1)",0,3494
19701,1,13518075,"Honor Student (Honor, #1)",2,3494
19702,2,8599748,Trust in Advertising,0,3494
19703,3,10801027,"Cross My Heart (Cross My Heart, #1)",0,3494
19704,4,15783617,Measuring Up,5,3494
19705,5,13243893,"Hot Ink (Inked in the Steel City, #1)",3,3494
19706,6,12026145,"Romero (The Moreno Brothers, #4)",5,3494
19707,7,12286734,"Sweet Sofie (The Moreno Brothers, #3)",5,3494
19708,8,12902757,"Making You Mine (The Moreno Brothers, #5)",5,3494
19709,9,11480837,"Always Been Mine (The Moreno Brothers, #2)",4,3494
19710,10,9279734,"Forever Mine (The Moreno Brothers, #1)",5,3494
19711,11,13628209,"The Boy Who Sneaks in My Bedroom Window (The Boy Who Sneaks in My Bedroom Window, #1)",0,3494
19712,12,9879625,Collision Course,0,3494
19713,13,11561469,"Reason to Breathe (Breathing, #1)",2,3494
19714,14,11262424,"Between the Lines (Between the Lines, #1)",0,3494
19715,15,10140661,"Gabriel's Inferno (Gabriel's Inferno, #1)",0,3494
19716,16,15757434,"Crash (Crash, #1)",5,3494
19717,17,3525382,In Too Deep,5,3494
19718,18,13548456,"Easy (Contours of the Heart, #1)",5,3494
19719,19,11505797,"Beautiful Disaster (Beautiful, #1)",5,3494
19720,0,10603,Cujo,4,3496
19721,1,12881778,"Fifty Shades Freed (Fifty Shades, #3)",5,3496
19722,2,11857408,"Fifty Shades Darker (Fifty Shades, #2)",5,3496
19723,3,10818853,"Fifty Shades of Grey (Fifty Shades, #1)",4,3496
19724,4,968,"The Da Vinci Code (Robert Langdon, #2)",4,3496
19725,5,960,"Angels & Demons (Robert Langdon, #1)",5,3496
19726,0,20738253,Far From You,4,3497
19727,1,20888572,The Cellar (The Cellar #1),4,3497
19728,2,8123162,Paper Towns,2,3497
19729,3,6583171,An Abundance of Katherines,3,3497
19730,4,6567453,Looking for Alaska,4,3497
19731,0,862950,Boundaries: A Guide for Teens - Spiritual Version,1,3498
19732,1,3253215,"An Illustrated Life: Drawing Inspiration From The Private Sketchbooks Of Artists, Illustrators And Designers",0,3498
19733,2,13531024,This Is Not My Hat,0,3498
19734,3,102920,Understanding Comics: The Invisible Art,0,3498
19735,4,11777020,Headhunters,0,3498
19736,5,13099738,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,0,3498
19737,6,91760,The Diary of Frida Kahlo: An Intimate Self-Portrait,0,3498
19738,7,47559,"Amphigorey (Amphigorey, #1)",0,3498
19739,8,13573235,Building Stories,0,3498
19740,9,13480192,Back to Blood,0,3498
19741,10,395233,The Letters of Vincent van Gogh,0,3498
19742,11,87640,PostSecret: Extraordinary Confessions from Ordinary Lives,0,3498
19743,12,27398,The Lost Painting,0,3498
19744,13,19596,Color: A Natural History of the Palette,0,3498
19745,14,10836810,The Last Nude,0,3498
19746,15,19797,The Power of Art,0,3498
19747,16,207781,The Art Spirit,0,3498
19748,17,857502,Concerning the Spiritual in Art,0,3498
19749,18,7863274,Graffiti Moon,0,3498
19750,19,887201,Faeries,0,3498
19751,0,2438208,Voices; The Walls,0,3500
19752,0,6051902,Maneater,5,3501
19753,1,164350,"He's Just a Friend (Soulmates Dissipate, #3)",5,3501
19754,2,166559,"She Ain't the One (Soulmates Dissipate, #7)",5,3501
19755,3,246084,"Casting the First Stone (Reverend Curtis Black, #1)",0,3501
19756,4,246098,A Taste of Reality,0,3501
19757,5,191549,Behind Closed Doors,0,3501
19758,6,145597,Here and Now,0,3501
19759,7,11832993,Secret Obsession,0,3501
19760,8,14889822,The Perfect Marriage,0,3501
19761,9,15791162,"A House Divided (Reverend Curtis Black, #10)",0,3501
19762,10,2183156,One in a Million,0,3501
19763,11,17277884,A House Divided - Free Preview (The First 7 Chapters),0,3501
19764,12,7952232,"Love, Honor, and Betray (Reverend Curtis Black, #8)",5,3501
19765,13,1361435,"Sin No More (Reverend Curtis Black, #5)",5,3501
19766,14,222441,"Love & Lies (Reverend Curtis Black, #4)",5,3501
19767,15,222442,"The Best-Kept Secret (Reverend Curtis Black, #3)",5,3501
19768,16,12937106,"The Reverend's Wife (Reverend Curtis Black, #9)",5,3501
19769,17,13451045,"Bared to You (Crossfire, #1)",4,3501
19770,18,13585528,"Sexy Little Liar (The Misadventures of Mink LaRue, #2)",0,3501
19771,19,15800480,Baby Brother,5,3501
19772,0,2199,Team of Rivals: The Political Genius of Abraham Lincoln,0,3503
19773,0,2118745,"The Knife of Never Letting Go (Chaos Walking, #1)",2,3504
19774,1,100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",4,3504
19775,2,10194514,"Pushing the Limits (Pushing the Limits, #1)",3,3504
19776,3,123106,Twisted,3,3504
19777,4,444304,"The Field Guide (The Spiderwick Chronicles, #1)",4,3504
19778,5,8041873,"Hold Me Closer, Necromancer (Necromancer, #1)",2,3504
19779,6,6050678,"Leviathan (Leviathan, #1)",3,3504
19780,7,17402605,"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)",4,3504
19781,8,5907,"The Hobbit, or There and Back Again",3,3504
